Country name,year,Life Ladder,Log GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption,Positive affect,Negative affect,Confidence in national government
Turkmenistan,2009,6.567713260650635,8.989171028137207,0.923845648765564,59.779998779296875,,-0.10255690664052963,,0.6953082084655762,0.15158361196517944,
Turkmenistan,2011,5.791754722595215,9.181697845458984,0.9644187092781067,60.41999816894531,,0.017343871295452118,,0.5766156315803528,0.12206799536943436,
Turkmenistan,2012,5.463827133178711,9.268986701965332,0.9458412528038025,60.7400016784668,0.7855633497238159,-0.12394692003726959,,0.5407994389533997,0.11688069999217987,
Turkmenistan,2013,5.391762733459473,9.347593307495117,0.8457331657409668,61.060001373291016,0.7045294642448425,-0.07265696674585342,,0.551942765712738,0.15960615873336792,
Turkmenistan,2014,5.787379264831543,9.427173614501953,0.9089274406433105,61.380001068115234,0.8046780824661255,0.030687393620610237,,0.6138070821762085,0.15394973754882812,
Turkmenistan,2015,5.791460037231445,9.472207069396973,0.9601584672927856,61.70000076293945,0.7013583779335022,0.09144951403141022,,0.6333180069923401,0.3010388910770416,
Turkmenistan,2016,5.887051582336426,9.515066146850586,0.9290322661399841,61.79999923706055,0.7485044002532959,0.0032584546133875847,,0.5596973896026611,0.2554992437362671,
Turkmenistan,2017,5.229148864746094,9.56135082244873,0.9084548950195312,61.900001525878906,0.7203992009162903,0.06463152170181274,,0.4879651367664337,0.34962767362594604,
Turkmenistan,2018,4.620601654052734,9.60544204711914,0.9844889640808105,62.0,0.8577740788459778,0.25820791721343994,,0.5671755075454712,0.18902453780174255,
Turkmenistan,2019,5.474299907684326,9.651070594787598,0.9815017580986023,62.099998474121094,0.8915268778800964,0.28339526057243347,,0.4938910901546478,0.18334324657917023,
